Iteration,Scaler,Transformer,Metric,Seed,SI,DBI,Score
10992,Standard,MDS,manhattan,78868,0.24991855301845287,0.5445439564959532,-0.022353425229523743
10994,Standard,Spectral,correlation,45173,0.5323898172543305,0.2978384218915358,0.38347060630856267
10995,Standard,Isomap,cosine,97938,0.41576325374618794,0.43096757276908537,0.20027946736164526
10998,Robust,Isomap,cosine,96129,0.4686229082924625,0.40895473357559853,0.26414554150466324
10999,MinMax,Isomap,cosine,79781,0.30996097754013696,0.549745919715416,0.035088017682428974
11001,MinMax,MDS,euclidean,198,0.26018469629777213,0.5392237638358895,-0.00942718562017264
11002,Robust,MDS,euclidean,22340,0.3175751871340433,0.5461581475917651,0.04449611333816078
11006,MinMax,Isomap,euclidean,67992,0.39022426519241676,0.4253586711482988,0.17754492961826737
11007,Standard,MDS,euclidean,96662,0.2546268799066477,0.5496587753690548,-0.02020250777787974
11008,Standard,MDS,correlation,75802,0.48419115127154316,0.2805140680762293,0.3439341172334285
11009,MinMax,Isomap,manhattan,72835,0.24685374468104684,0.5429207636611174,-0.024606637149511862
11011,MinMax,Spectral,manhattan,92559,0.44670628815485885,0.41191010662975575,0.24075123483998098
11014,MinMax,Isomap,correlation,82672,0.4206776736203374,0.3107726729325893,0.26529133715404274
11015,Standard,MDS,correlation,86348,0.4855686879005423,0.27843228762763716,0.3463525440867237
11016,MaxAbs,Spectral,correlation,95352,0.3079292650182082,0.30982873015365325,0.1530148999413816
11019,MaxAbs,Spectral,correlation,18970,0.3179799510575166,0.27627726979019246,0.17984131616242036
11020,Robust,MDS,cosine,7801,0.3659940025358129,0.4621746564715934,0.13490667430001618
11021,Standard,MDS,correlation,28310,0.4876473863739849,0.2759752071380224,0.3496597828049737
11023,Robust,MDS,correlation,68429,0.5991678037826785,0.22507127784342326,0.4866321648609669
11025,Robust,Spectral,correlation,35706,0.5638001294439641,0.3138822345754801,0.406859012156224
11026,Standard,Spectral,cosine,77248,0.3609329922566806,0.35783959576771407,0.18201319437282354
11027,Standard,MDS,correlation,51121,0.5036621620836313,0.27191680103361016,0.36770376156682627
11028,MaxAbs,MDS,correlation,56877,0.5653770057874934,0.3098726832600765,0.41044066415745517
11030,Robust,Spectral,manhattan,96208,0.3324304314530982,0.522401462690044,0.07122970010807622
11031,MaxAbs,MDS,euclidean,58086,0.2847280532433555,0.711231489319872,-0.07088769141658052
11032,MaxAbs,Spectral,manhattan,21580,0.3058313662721681,0.26316916534907686,0.17424678359762968
11034,MaxAbs,Spectral,euclidean,16388,0.3193097653576841,0.30160777253901133,0.16850587908817846
11035,MaxAbs,Isomap,euclidean,7675,0.4336109039140761,0.38888695027849357,0.2391674287748293
11036,MinMax,MDS,correlation,70114,0.4296990088013723,0.3176323236381983,0.27088284698227316
11037,Standard,Isomap,manhattan,14778,0.27688088998814436,0.5208351602836012,0.016463309846343754
11038,Robust,MDS,manhattan,5446,0.2207196559688406,0.5721170329330512,-0.06533886049768498
11041,MaxAbs,Spectral,euclidean,36683,0.6586839166524321,0.33215628022440064,0.49260577654023174
11042,MaxAbs,Spectral,correlation,98724,0.481215222679422,0.34826448722535014,0.307082979066747
11043,Robust,MDS,manhattan,73476,0.22085970714268385,0.5721392140258093,-0.06520989987022077
11044,MinMax,Spectral,manhattan,66765,0.32299513115777484,0.5635334949608387,0.041228383677355485
11045,Standard,MDS,cosine,16167,0.3942578146648788,0.41770394849984777,0.18540584041495492
11047,MaxAbs,MDS,euclidean,52519,0.29455783686867015,0.48595135701314257,0.05158215836209887
11048,MinMax,Spectral,correlation,51659,0.4050104780972137,0.5989933376861373,0.10551380925414505
11053,MaxAbs,MDS,euclidean,37680,0.2875056937227524,0.4863270888852827,0.04434214928011107
11056,Standard,Isomap,correlation,97126,0.5648569492790197,0.22503590736377252,0.4523389955971335
11058,MaxAbs,Spectral,euclidean,39873,0.4328780270070811,0.21686354049057008,0.32444625676179606
11059,Standard,Isomap,cosine,58615,0.41576325374618794,0.43096757276908537,0.20027946736164526
11060,Robust,Spectral,manhattan,17515,0.3829008218378969,0.4534962466771622,0.15615269849931582
11061,Robust,Isomap,manhattan,59139,0.25791640088576245,0.6641099283494827,-0.07413856328897889
11062,Standard,MDS,cosine,65025,0.38130335353031963,0.42932120993419726,0.166642748563221
11063,MinMax,MDS,correlation,61205,0.4217618313190657,0.3218784962995654,0.260822583169283
11068,Robust,Isomap,euclidean,58459,0.24199367727638185,0.6926456235385388,-0.10432913449288753
11069,Robust,Isomap,euclidean,46087,0.209514900000627,0.7553154015039946,-0.16814280075137028
11070,Robust,MDS,manhattan,65974,0.22063795361887426,0.572202055994914,-0.06546307437858276
11071,MaxAbs,Spectral,euclidean,23735,0.3614073588468724,0.47438548440408274,0.12421461664483105
11072,Robust,Spectral,cosine,73494,0.4692934852413355,0.37633403009031324,0.28112647019617887
11073,MaxAbs,Isomap,euclidean,67785,0.26319954278138175,0.5013465924021255,0.012526246580318978
11074,Robust,MDS,manhattan,39824,0.22005003609138782,0.5744042290953889,-0.06715207845630664
11075,Standard,MDS,cosine,84762,0.3816716549584051,0.42941831448507656,0.16696249771586683
11076,Standard,Spectral,correlation,86344,0.4159045425577553,0.22094266879726743,0.30543320815912156
11078,Robust,Spectral,cosine,89277,0.4958690841322812,0.14974347277610942,0.4209973477442265
11082,MaxAbs,Isomap,cosine,26713,0.5375926097898723,0.31587540421006344,0.3796549076848406
11085,MinMax,MDS,euclidean,9058,0.25858588557749834,0.5380593436948523,-0.010443786269927813
11086,MaxAbs,MDS,correlation,44793,0.507645315924944,0.4023609155486052,0.3064648581506414
11088,MaxAbs,MDS,cosine,27741,0.5653412758875783,0.26868197555827905,0.4310002881084388
11089,Robust,Isomap,cosine,3186,0.44683109692572315,0.4142315427067061,0.2397153255723701
11090,Robust,Isomap,cosine,92441,0.4686229082924625,0.40895473357559853,0.26414554150466324
11092,Robust,MDS,manhattan,20264,0.22010420101100844,0.5740824902359398,-0.06693704410696147
11093,Robust,Isomap,correlation,89396,0.6696682040553247,0.1701703091025235,0.5845830495040629
11095,MaxAbs,MDS,cosine,72067,0.5557702759811219,0.2902623365204157,0.41063910772091405
11096,Standard,Spectral,euclidean,9967,0.4299896735267998,0.21024750060147754,0.324865923226061
11097,Robust,Spectral,manhattan,36411,0.20597384043890685,0.3947953862192262,0.008576147329293737
11098,MinMax,Isomap,manhattan,14076,0.2815772504695674,0.5143788940608315,0.024387803439151645
11099,Robust,Isomap,euclidean,18200,0.21173721161062475,0.6976009707381542,-0.13706327375845234
11107,Robust,Isomap,cosine,54138,0.4312876549886548,0.4091170210479642,0.22672914446467268
11108,MinMax,Spectral,manhattan,86592,0.3102980414669871,0.5167258594432701,0.051935111745352036
11110,Standard,MDS,euclidean,17445,0.25297869365247566,0.5479957539528827,-0.021019183323965684
11113,Robust,Isomap,manhattan,48144,0.25791640088576245,0.6641099283494827,-0.07413856328897889
11114,Standard,Isomap,euclidean,29446,0.3697724392470274,0.446516293169271,0.1465142926623919
11115,MaxAbs,Isomap,correlation,21281,0.5483334729552607,0.30441226084543954,0.3961273425325409
11116,MaxAbs,Spectral,euclidean,41314,0.3572098949508152,0.2788593997225557,0.21778019508953733
11117,Robust,MDS,euclidean,53713,0.18945007366687805,0.7528709570260815,-0.18698540484616272
11118,MinMax,Spectral,correlation,37367,0.30293679065529105,0.3438815062616094,0.13099603752448635
11120,MaxAbs,Isomap,manhattan,50549,0.25194470659980733,0.5289088007696704,-0.012509693785027864
11121,Robust,MDS,manhattan,81448,0.2201562876322309,0.5740793121864135,-0.06688336846097584
11122,MaxAbs,MDS,correlation,32191,0.5377536662643619,0.355418375065202,0.36004447873176093
11123,Robust,MDS,correlation,54788,0.5979697674720321,0.22151011215212793,0.48721471139596817
11126,MaxAbs,MDS,euclidean,81923,0.2948418515210819,0.48585625130292226,0.05191372586962076
11129,MaxAbs,Spectral,manhattan,46826,0.5252807902888582,0.12534827550507419,0.4626066525363211
11130,MaxAbs,Spectral,cosine,1262,0.3062932818858063,0.557526950678649,0.027529806546481794
11131,Standard,Spectral,manhattan,41787,0.5254473079616643,0.3292027108127293,0.3608459525552996
11133,MinMax,Spectral,cosine,31043,0.6229903916967087,0.0401262512542219,0.6029272660695977
11134,MinMax,Isomap,euclidean,21954,0.39022426519241676,0.4253586711482988,0.17754492961826737
11135,MaxAbs,Isomap,correlation,78740,0.5483334729552607,0.30441226084543954,0.3961273425325409
11136,Robust,Isomap,manhattan,81671,0.248825008454151,0.6789686671279321,-0.09065932510981506
11140,MaxAbs,Spectral,correlation,11796,0.46126908288148116,0.3765676667464409,0.27298524950826075
11142,Standard,Isomap,correlation,38003,0.5749081638231893,0.21574289510073,0.46703671627282434
11143,MinMax,MDS,correlation,50967,0.46042412421757967,0.28907181286216327,0.315888217786498
11144,MinMax,Isomap,correlation,77839,0.39426945229546323,0.3276773018451847,0.2304308013728709
11145,MinMax,Isomap,cosine,486,0.3834159963583554,0.47265400655293094,0.1470889930818899
11146,Robust,MDS,manhattan,55309,0.2197821005832967,0.5743917357249672,-0.06741376727918688
11147,MaxAbs,MDS,cosine,86757,0.5655927926039409,0.27619219265933437,0.4274966962742737
11151,MaxAbs,MDS,correlation,75348,0.550506993328816,0.3332160247661491,0.3838989809457415
11153,Standard,MDS,euclidean,62797,0.25460574899064486,0.5496528427282363,-0.020220672373473303
11154,Robust,MDS,correlation,5229,0.5890044865623211,0.231545695218629,0.4732316389530066
11155,MaxAbs,MDS,manhattan,86526,0.24047624988553595,0.6438758621284656,-0.08146168117869684
11156,Robust,Spectral,manhattan,31037,0.35228532223169573,0.5484846152522761,0.07804301460555768
11158,MinMax,Isomap,correlation,90503,0.39426945229546323,0.3276773018451847,0.2304308013728709
11159,MinMax,MDS,correlation,94210,0.4250392492151951,0.3140296765329535,0.2680244109487183
11160,Standard,Spectral,euclidean,89375,0.5312394507011451,0.3581077359456746,0.3521855827283078
11164,Robust,Isomap,cosine,54657,0.44683109692572315,0.4142315427067061,0.2397153255723701
11165,Robust,Spectral,cosine,433,0.24767162828693987,0.6077877254292715,-0.05622223442769589
11168,Robust,MDS,manhattan,6875,0.2200823008537027,0.5724928970116175,-0.06616414765210607
11170,MaxAbs,Isomap,manhattan,98712,0.2625424755238232,0.6064548441498699,-0.04068494655111177
11171,MaxAbs,Spectral,correlation,5468,0.4699946638722187,0.38077727470232126,0.2796060265210581
11173,Robust,Spectral,manhattan,52272,0.4319592212664949,0.42304347343229126,0.22043748455034926
11178,Robust,Isomap,manhattan,84783,0.248825008454151,0.6789686671279321,-0.09065932510981506
11179,MinMax,Isomap,cosine,38315,0.3834159963583554,0.47265400655293094,0.1470889930818899
11181,Standard,MDS,euclidean,2758,0.29658357891525916,0.5085979705889545,0.04228459362078191
11182,MinMax,Spectral,correlation,41893,0.48366323567165465,0.48417287179001445,0.24157679977664742
11184,MaxAbs,MDS,correlation,38562,0.5059533599687063,0.40311082171054774,0.30439794911343243
11185,Standard,MDS,euclidean,38420,0.252919407973549,0.5481620150234964,-0.021161599538199183
11187,Standard,Isomap,euclidean,22924,0.2458981881830216,0.6646408815737123,-0.08642225260383454
11189,Standard,Isomap,euclidean,9300,0.23064427864328998,0.5848038273037082,-0.0617576350085641
11192,Standard,Isomap,correlation,10629,0.540429295456866,0.24351877054378043,0.4186699101849758
11193,MaxAbs,MDS,cosine,73435,0.564705452928714,0.28094773917005744,0.42423158334368527
11194,Robust,Isomap,manhattan,36584,0.248825008454151,0.6789686671279321,-0.09065932510981506
11195,MinMax,Isomap,manhattan,6141,0.24685374468104684,0.5429207636611174,-0.024606637149511862
11201,Standard,Spectral,correlation,65110,0.33823935644826225,0.5118877450963435,0.0822954839000905
11204,Standard,Spectral,manhattan,72952,0.3766799354810157,0.24593022418741972,0.25371482338730583
11205,MinMax,Spectral,cosine,71526,0.48107233953070727,0.3650142858079523,0.2985651966267311
11206,Robust,MDS,manhattan,5533,0.22009099261928577,0.5724483788706459,-0.06613319681603719
11207,MinMax,Spectral,correlation,95300,0.4737260447985601,0.38309584889459875,0.2821781203512608
11209,Robust,Spectral,cosine,20025,0.730419000886843,0.10658225095988143,0.6771278754069022
11210,MinMax,MDS,correlation,11670,0.4288108103010555,0.3173375048058116,0.2701420578981497
11211,MaxAbs,Isomap,euclidean,80732,0.4336109039140761,0.38888695027849357,0.2391674287748293
11212,MaxAbs,Isomap,correlation,1997,0.5483334729552607,0.30441226084543954,0.3961273425325409
11213,MaxAbs,Isomap,correlation,589,0.5256013775032914,0.3708624280498179,0.34017016347838247
11214,Robust,MDS,correlation,69697,0.5964162178463565,0.22326706133927135,0.4847826871767208
11217,Standard,Isomap,cosine,56967,0.41576325374618794,0.43096757276908537,0.20027946736164526
11218,Standard,Spectral,manhattan,85106,0.44524095478357495,0.4253945332441484,0.23254368816150076
11219,MinMax,MDS,euclidean,70933,0.26294664553148744,0.5387805879204886,-0.006443648428756832
11220,Standard,MDS,correlation,19704,0.48285809867190554,0.28085787914582755,0.34242915909899174
11222,Robust,Spectral,cosine,50806,0.14987203105035574,0.42351968018590097,-0.06188780904259475
11224,Standard,Spectral,euclidean,48454,0.4450096381389232,0.20474175274615528,0.34263876176584557
11228,MaxAbs,Isomap,cosine,65766,0.5375926097898723,0.31587540421006344,0.3796549076848406
11231,MinMax,Spectral,correlation,65180,0.315073227535331,0.5717886335753098,0.02917891074767609
11233,MinMax,Isomap,cosine,60641,0.3834159963583554,0.47265400655293094,0.1470889930818899
11235,MinMax,Isomap,euclidean,91549,0.23365126851899878,0.575336335185499,-0.05401689907375071
11236,Standard,Spectral,manhattan,36072,0.5199689825295126,0.3394628591952967,0.3502375529318643
11237,MaxAbs,MDS,manhattan,61518,0.2541272095945636,0.6214717371045971,-0.05660865895773498
11238,MaxAbs,Spectral,cosine,44135,0.29643181672860835,0.6388816808754153,-0.023009023709099297
11239,MinMax,Isomap,correlation,69659,0.4392173162464052,0.29111800980404984,0.29365831134438025
11241,Standard,Spectral,manhattan,26290,0.49384509545856464,0.32100603393219856,0.33334207849246533
11246,MaxAbs,Spectral,manhattan,66405,0.5472075074384805,0.29434107933874665,0.40003696776910713
11247,Standard,MDS,correlation,38424,0.5057713282337637,0.265652013390355,0.37294532153858617
11248,Robust,Spectral,cosine,1859,0.18059301101613778,0.42262953681345916,-0.030721757390591797
11252,Robust,Spectral,euclidean,96385,0.3300322089631893,0.5604856870815434,0.049789365422417575
11254,MaxAbs,Spectral,correlation,96430,0.443633401865337,0.6275377127954164,0.12986454546762882
11255,Standard,MDS,correlation,9032,0.4852691260115159,0.27849786150927885,0.34602019525687644
11256,MaxAbs,Isomap,manhattan,75780,0.25194470659980733,0.5289088007696704,-0.012509693785027864
11257,Robust,Spectral,correlation,46820,0.23726090527677537,0.9454454202489364,-0.23546180484769283
11262,MinMax,Spectral,cosine,72645,0.4541381160386789,0.19541458251732383,0.356430824780017
11267,MinMax,Spectral,euclidean,28734,0.4141146602392298,0.20107606631606345,0.3135766270811981
11268,MaxAbs,Isomap,correlation,89830,0.5483334729552607,0.30441226084543954,0.3961273425325409
11269,MaxAbs,MDS,correlation,58143,0.5662553080139502,0.30568462208822433,0.413412996969838
11270,MinMax,Spectral,cosine,91458,0.46220375086488535,0.4489775527971555,0.2377149744663076
11273,MinMax,MDS,euclidean,76210,0.2581341565645057,0.5397169718562421,-0.011724329363615338
11274,MaxAbs,Isomap,manhattan,28579,0.2625424755238232,0.6064548441498699,-0.04068494655111177
11275,MaxAbs,MDS,manhattan,30027,0.2631239376658721,0.607861673576501,-0.04080689912237839
11276,Standard,MDS,euclidean,56103,0.2954018061889125,0.5084726892493191,0.041165461564252936
11277,MinMax,Spectral,correlation,73408,0.41063834665476967,0.38023919350748003,0.22051874990102965
11279,MinMax,Isomap,correlation,29232,0.39426945229546323,0.3276773018451847,0.2304308013728709
11282,MinMax,Spectral,euclidean,67389,0.4178090423211964,0.2093674497583651,0.3131253174420139
11283,MinMax,MDS,cosine,25509,0.3970062584045,0.4651230201262638,0.1644447483413681
11284,MinMax,MDS,correlation,42377,0.4313947257324135,0.3156497983249931,0.2735698265699169
11285,MinMax,Spectral,euclidean,29091,0.4182417441491839,0.4435485746907102,0.19646745680382882
11286,MinMax,Spectral,correlation,79557,0.3686375198767465,0.5160725035195385,0.11060126811697724
11287,Standard,Spectral,correlation,51005,0.306902056699519,0.2810650260622624,0.16636954366838777
11288,MinMax,Spectral,correlation,98200,0.40032065868663497,0.22247520001600396,0.289083058678633
11289,MinMax,Spectral,euclidean,80843,0.5520515713193386,0.29686230412789477,0.40362041925539116
11296,MinMax,Spectral,euclidean,73005,0.6694664729348284,0.1533477550535645,0.5927925954080462
11297,MinMax,MDS,euclidean,40417,0.25901388010429177,0.5388836279150725,-0.010427933853244475
11298,MaxAbs,Spectral,manhattan,56238,0.2837195053625947,0.31747446623837833,0.12498227224340555
11299,Robust,Spectral,cosine,18962,0.28134423076085285,0.5183292075421707,0.022179626989767498
11300,MinMax,Isomap,euclidean,98079,0.25350989063976914,0.6486574595292411,-0.07081883912485143
11303,Standard,Spectral,manhattan,86888,0.5052355492540929,0.40940866518005326,0.30053121666406624
